Time,Open,High,Low,Close,Volume
"Feb 12, 2020",34000.0,34000.0,33800.0,34000.0,13.99M
"Feb 11, 2020",33925.0,33925.0,33725.0,33900.0,15.51M
"Feb 10, 2020",33800.0,33925.0,33150.0,33925.0,13.32M
"Feb 07, 2020",33550.0,33900.0,33525.0,33800.0,16.52M
"Feb 06, 2020",33700.0,33900.0,33400.0,33700.0,30.94M
"Feb 05, 2020",33900.0,33900.0,33250.0,33650.0,24.60M
"Feb 04, 2020",32850.0,33100.0,32600.0,33000.0,22.66M
"Feb 03, 2020",32400.0,32925.0,31850.0,32200.0,29.96M
"Jan 31, 2020",34000.0,34025.0,32400.0,32400.0,32.63M
"Jan 30, 2020",34225.0,34225.0,33650.0,33700.0,14.40M
"Jan 29, 2020",34000.0,34225.0,33850.0,33925.0,8.76M
"Jan 28, 2020",34175.0,34225.0,33775.0,33950.0,16.52M
"Jan 27, 2020",34325.0,34700.0,34075.0,34200.0,7.94M
"Jan 24, 2020",34100.0,34400.0,34050.0,34050.0,13.93M
"Jan 23, 2020",34425.0,34475.0,34150.0,34200.0,17.55M
"Jan 22, 2020",34275.0,34475.0,34175.0,34200.0,18.86M
"Jan 21, 2020",34425.0,34475.0,34125.0,34150.0,20.80M
"Jan 20, 2020",34750.0,34875.0,34150.0,34175.0,18.71M
"Jan 17, 2020",34200.0,34450.0,34000.0,34375.0,7.65M
"Jan 16, 2020",34025.0,34450.0,33975.0,34250.0,17.79M
"Jan 15, 2020",34350.0,35300.0,34000.0,34175.0,15.12M
"Jan 14, 2020",33725.0,34425.0,33700.0,34350.0,18.72M
"Jan 13, 2020",33700.0,33800.0,33675.0,33725.0,13.57M
"Jan 10, 2020",33825.0,34125.0,33550.0,33625.0,14.67M
"Jan 09, 2020",33700.0,33775.0,33650.0,33700.0,8.07M
"Jan 08, 2020",33350.0,33725.0,33350.0,33400.0,10.74M
"Jan 07, 2020",33675.0,33850.0,33650.0,33700.0,9.00M
"Jan 06, 2020",33600.0,33750.0,33450.0,33675.0,5.46M
"Jan 03, 2020",33750.0,34000.0,33625.0,34000.0,9.55M
"Jan 02, 2020",33475.0,33900.0,33400.0,33450.0,9.89M
